trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled
9A-R06,06:12:08,06:12:18,G00347,14,,0,
9A-R06,06:20:14,06:20:24,G00335,15,,0,
9A-R06,06:23:28,06:23:38,G00327,16,,0,
9D-R03,05:00:00,05:00:10,G00631,0,,0,
9D-R03,05:00:34,05:00:44,B05505P,1,,0,
9D-R03,05:01:12,05:01:22,B01638P,2,,0,
9D-R03,05:02:06,05:02:16,B05666P,3,,0,
9D-R03,05:04:25,05:04:35,B01766P,4,,0,
9D-R03,05:08:02,05:08:12,G00040,5,,0,
9D-R03,05:09:51,05:10:01,G00035,6,,0,
9D-R03,05:12:52,05:13:02,G00031,7,,0,
9D-R03,05:14:45,05:14:55,G00028,8,,0,
9D-R03,05:19:32,05:19:42,B00325P,9,,0,
9D-R03,05:22:17,05:22:27,B00244P,10,,0,
9D-R03,05:23:49,05:23:59,B01835P,11,,0,
9D-R03,05:25:13,05:25:23,B00360P,12,,0,
9D-R03,05:26:31,05:26:41,B02873P,13,,0,
9D-R03,05:27:33,05:27:43,B00125P,14,,0,
9D-R03,05:30:22,05:30:32,B02013P,15,,0,
9D-R03,05:31:58,05:32:08,B02541P,16,,0,
9D-R03,05:33:00,05:33:10,B02416P,17,,0,
9D-R03,05:34:00,05:34:10,B00587P,18,,0,
9D-R03,05:35:07,05:35:17,B01839P,19,,0,
9D-R03,05:36:34,05:36:44,B00241P,20,,0,
9D-R03,05:38:16,05:38:26,B01721P,21,,0,
9D-R03,05:40:06,05:40:16,B00101P,22,,0,
9D-R03,05:42:25,05:42:35,G00423,23,,0,
9D-R03,05:44:03,05:44:13,B05688P,24,,0,
9D-R03,05:46:17,05:46:27,B03153P,25,,0,
9D-R03,05:48:32,05:48:42,B02561P,26,,0,
9D-R03,05:50:02,05:50:12,B02409P,27,,0,
9D-R03,05:52:48,05:52:58,B03311P,28,,0,
9D-R03,05:53:54,05:54:04,B02559P,29,,0,
9D-R03,05:55:34,05:55:44,B02736P,30,,0,
9D-R03,05:57:01,05:57:11,B01449P,31,,0,
9D-R03,05:58:21,05:58:31,B00938P,32,,0,
9D-R03,05:59:36,05:59:46,B02762P,33,,0,
9D-R03,06:00:57,06:01:07,B05296P,34,,0,
9D-R03,06:02:50,06:03:00,B02918P,35,,0,
9D-R03,06:03:32,06:03:42,B02532P,36,,0,
9D-R03,06:05:14,06:05:24,B03616P,37,,0,
9D-R03,06:07:08,06:07:18,B00907P,38,,0,
9D-R03,06:08:27,06:08:37,B05931P,39,,0,
9D-R03,06:09:51,06:10:01,B05874P,40,,0,
9D-R03,06:11:55,06:12:05,B02277P,41,,0,
9D-R03,06:15:20,06:15:30,B05494P,42,,0,
9D-R03,06:21:34,06:21:44,B06648P,43,,0,
9D-R03,06:27:08,06:27:18,B02470P,44,,0,
9D-R03,06:28:05,06:28:15,B00693P,45,,0,
9D-R03,06:30:21,06:30:31,B02160P,46,,0,
9D-R03,06:31:45,06:31:55,B02647P,47,,0,
9D-R03,06:33:17,06:33:27,B05715P,48,,0,
9D-R04,05:00:00,05:00:10,B05715P,0,,0,
9D-R04,05:00:51,05:01:01,B05716P,1,,0,
9D-R04,05:03:35,05:03:45,B02278P,2,,0,
9D-R04,05:05:59,05:06:09,B01581P,3,,0,
9D-R04,05:07:21,05:07:31,B00185P,4,,0,
9D-R04,05:08:26,05:08:36,B02892P,5,,0,
9D-R04,05:09:24,05:09:34,B00231P,6,,0,
9D-R04,05:10:44,05:10:54,B00731P,7,,0,
9D-R04,05:12:17,05:12:27,B00337P,8,,0,
9D-R04,05:13:15,05:13:25,B02921P,9,,0,
9D-R04,05:15:15,05:15:25,B02300P,10,,0,
9D-R04,05:17:17,05:17:27,B02982P,11,,0,
9D-R04,05:18:52,05:19:02,B00683P,12,,0,
9D-R04,05:19:51,05:20:01,B03183P,13,,0,
9D-R04,05:22:18,05:22:28,B02393P,14,,0,
9D-R04,05:27:57,05:28:07,B02893P,15,,0,
9D-R04,05:30:07,05:30:17,B05687P,16,,0,
9D-R04,05:32:31,05:32:41,G00421,17,,0,
9D-R04,05:34:52,05:35:02,B05938P,18,,0,
9D-R04,05:36:14,05:36:24,B01720P,19,,0,
9D-R04,05:38:34,05:38:44,B02504P,20,,0,
9D-R04,05:39:44,05:39:54,B02130P,21,,0,
9D-R04,05:41:06,05:41:16,B00586P,22,,0,
9D-R04,05:42:43,05:42:53,B00313P,23,,0,
9D-R04,05:44:17,05:44:27,B02012P,24,,0,
9D-R04,05:45:30,05:45:40,G00430,25,,0,
9D-R04,05:50:00,05:50:10,B00126P,26,,0,
9D-R04,05:50:46,05:50:56,B00127P,27,,0,
9D-R04,05:53:08,05:53:18,B01836P,28,,0,
9D-R04,05:53:51,05:54:01,B01837P,29,,0,
9D-R04,05:54:43,05:54:53,B00694P,30,,0,
9D-R04,05:56:52,05:57:02,B02408P,31,,0,
9D-R04,05:58:20,05:58:30,B00326P,32,,0,
9D-R04,06:00:02,06:00:12,B05502P,33,,0,
9D-R04,06:02:45,06:02:55,G00025,34,,0,
9D-R04,06:04:45,06:04:55,G00034,35,,0,
9D-R04,06:07:40,06:07:50,G00037,36,,0,
9D-R04,06:09:21,06:09:31,B02420P,37,,0,
9D-R04,06:10:43,06:10:53,B01966P,38,,0,
9D-R04,06:13:05,06:13:15,B03884P,39,,0,
9D-R04,06:14:09,06:14:19,B01639P,40,,0,
9D-R04,06:15:50,06:16:00,B01786P,41,,0,
9D-R04,06:17:42,06:17:52,B02830P,42,,0,
9D-R04,06:18:54,06:19:04,G00650,43,,0,
9D-R04,06:21:53,06:22:03,B00159P,44,,0,
9D-R04,06:22:52,06:23:02,B02972P,45,,0,
9D-R04,06:24:24,06:24:34,B01787P,46,,0,
9D-R04,06:27:14,06:27:24,G00631,47,,0,
9E-R01,05:00:00,05:00:10,G00373,0,,0,
9E-R01,05:01:44,05:01:54,B02616P,1,,0,
9E-R01,05:05:15,05:05:25,B05731P,2,,0,
9E-R01,05:05:52,05:06:02,B00599P,3,,0,
9E-R01,05:11:29,05:11:39,B02139P,4,,0,
9E-R01,05:13:19,05:13:29,B02751P,5,,0,
9E-R01,05:14:43,05:14:53,B01792P,6,,0,
9E-R01,05:16:20,05:16:30,B03300P,7,,0,
9E-R01,05:17:47,05:17:57,B03001P,8,,0,
9E-R01,05:19:05,05:19:15,B03619P,9,,0,
9E-R01,05:21:12,05:21:22,B02014P,10,,0,
9E-R01,05:22:49,05:22:59,G00638,11,,0,
9E-R01,05:27:22,05:27:32,B06909P,12,,0,
9E-R01,05:33:24,05:33:34,G00433,13,,0,
9E-R01,05:36:20,05:36:30,G00436,14,,0,
9E-R01,05:41:49,05:41:59,G00403,15,,0,
9E-R01,05:47:53,05:48:03,G00132,16,,0,
9E-R03,05:00:00,05:00:10,G00141,0,,0,
9E-R03,05:08:11,05:08:21,G00405,1,,0,
9E-R03,05:13:52,05:14:02,G00437,2,,0,
9E-R03,05:16:23,05:16:33,G00434,3,,0,
9E-R03,05:22:53,05:23:03,B06908P,4,,0,
9E-R03,05:29:01,05:29:11,G00640,5,,0,
9E-R03,05:30:07,05:30:17,B05264P,6,,0,
9E-R03,05:31:56,05:32:06,B00780P,7,,0,
9E-R03,05:33:36,05:33:46,B04673P,8,,0,
9E-R03,05:34:22,05:34:32,B02882P,9,,0,
9E-R03,05:35:35,05:35:45,B02696P,10,,0,
9E-R03,05:36:25,05:36:35,B03252P,11,,0,
9E-R03,05:37:28,05:37:38,B03253P,12,,0,
9E-R03,05:38:51,05:39:01,B05223P,13,,0,
9E-R03,05:39:58,05:40:08,B05224P,14,,0,
9E-R03,05:41:40,05:41:50,B01584P,15,,0,
9E-R03,05:42:56,05:43:06,B00104P,16,,0,
9E-R03,05:44:44,05:44:54,B00058P,17,,0,
9E-R03,05:50:36,05:50:46,G00376,18,,0,
9F-R01,05:00:00,05:00:10,B03295P,0,,0,
9F-R01,05:04:30,05:04:40,G00442,1,,0,
9F-R01,05:09:41,05:09:51,G00440,2,,0,
9F-R01,05:11:23,05:11:33,G00439,3,,0,
9F-R01,05:16:58,05:17:08,G00441,4,,0,
9F-R01,05:21:41,05:21:51,G00444,5,,0,
9F-R01,05:26:56,05:27:06,G00445,6,,0,
9F-R01,05:30:44,05:30:54,G00074,7,,0,
9F-R01,05:43:06,05:43:16,G00676,8,,0,
9F-R02,05:00:00,05:00:10,G00676,0,,0,
9F-R02,05:08:10,05:08:20,G00075,1,,0,
9F-R02,05:11:58,05:12:08,G00446,2,,0,
9F-R02,05:17:14,05:17:24,G00443,3,,0,
9F-R02,05:23:17,05:23:27,B03295P,4,,0,
9H-R05,05:00:00,05:00:10,B05830P,0,,0,
9H-R05,05:06:02,05:06:12,B05834P,1,,0,
9H-R05,05:07:40,05:07:50,B05514P,2,,0,
9H-R05,05:09:42,05:09:52,B04423P,3,,0,
9H-R05,05:11:39,05:11:49,B00821P,4,,0,
9H-R05,05:12:23,05:12:33,B05464P,5,,0,
9H-R05,05:15:25,05:15:35,B06505P,6,,0,
9H-R05,05:17:16,05:17:26,B01809P,7,,0,
9H-R05,05:20:12,05:20:22,B01780P,8,,0,
9H-R05,05:22:09,05:22:19,B02269P,9,,0,
9H-R05,05:25:23,05:25:33,B02134P,10,,0,
9H-R05,05:26:16,05:26:26,B05509P,11,,0,
9H-R05,05:31:37,05:31:47,B02017P,12,,0,
9H-R05,05:33:20,05:33:30,B03078P,13,,0,
9H-R05,05:34:58,05:35:08,B02470P,14,,0,
9H-R05,05:35:55,05:36:05,B00693P,15,,0,
9H-R05,05:38:11,05:38:21,B02160P,16,,0,
9H-R05,05:39:35,05:39:45,B02647P,17,,0,
9H-R05,05:40:45,05:40:55,B05716P,18,,0,
9H-R05,05:43:29,05:43:39,B02278P,19,,0,
9H-R05,05:45:53,05:46:03,B01581P,20,,0,
9H-R05,05:47:15,05:47:25,B00185P,21,,0,
9H-R05,05:48:20,05:48:30,B02892P,22,,0,
9H-R05,05:49:18,05:49:28,B00231P,23,,0,
9H-R05,05:50:38,05:50:48,B00731P,24,,0,
9H-R05,05:52:11,05:52:21,B00337P,25,,0,
9H-R05,05:53:09,05:53:19,B02921P,26,,0,
9H-R05,05:55:09,05:55:19,B02300P,27,,0,
9H-R05,05:57:11,05:57:21,B02982P,28,,0,
9H-R05,05:58:46,05:58:56,B00683P,29,,0,
9H-R05,05:59:45,05:59:55,B03183P,30,,0,
9H-R05,06:02:12,06:02:22,B02393P,31,,0,
9H-R05,06:10:09,06:10:19,G00008,32,,0,
9H-R05,06:15:40,06:15:50,B00895P,33,,0,
9H-R05,06:16:45,06:16:55,B01509P,34,,0,
9H-R05,06:17:58,06:18:08,B03093P,35,,0,
9H-R05,06:19:49,06:19:59,B05899P,36,,0,
9H-R05,06:20:34,06:20:44,B02678P,37,,0,
9H-R05,06:21:38,06:21:48,B00250P,38,,0,
9H-R05,06:23:28,06:23:38,B05744P,39,,0,
9H-R05,06:25:37,06:25:47,B02880P,40,,0,
9H-R05,06:27:19,06:27:29,B01437P,41,,0,
9H-R05,06:29:17,06:29:27,B06930P,42,,0,
9H-R05,06:31:50,06:32:00,B06578P,43,,0,
9N-R03,05:00:00,05:00:10,G00401,0,,0,
9N-R03,05:02:53,05:03:03,G00001,1,,0,
9N-R03,05:31:20,05:31:30,G00448,2,,0,
9N-R04,05:00:00,05:00:10,G00451,0,,0,
9N-R04,05:25:16,05:25:26,G00002,1,,0,
9N-R04,05:28:50,05:29:00,G00401,2,,0,
9-R01,05:00:00,05:00:10,G00402,0,,0,
9-R01,05:02:53,05:03:03,G00001,1,,0,
9-R01,05:30:35,05:30:45,G00338,2,,0,
9-R01,05:31:54,05:32:04,G00344,3,,0,
9-R01,05:36:13,05:36:23,G00408,4,,0,
9-R01,05:39:08,05:39:18,G00412,5,,0,
9-R01,05:42:21,05:42:31,G00415,6,,0,
9-R01,05:46:46,05:46:56,G00417,7,,0,
9-R01,05:54:21,05:54:31,G00419,8,,0,
9-R01,05:55:56,05:56:06,G00421,9,,0,
9-R01,05:59:40,05:59:50,G00425,10,,0,
9-R01,06:03:44,06:03:54,G00665,11,,0,
9-R01,06:08:08,06:08:18,G00429,12,,0,
9-R01,06:12:22,06:12:32,G00077,13,,0,
9-R01,06:26:38,06:26:48,G00433,14,,0,
9-R01,06:29:33,06:29:43,G00436,15,,0,
9-R01,06:35:03,06:35:13,G00403,16,,0,
9-R01,06:43:54,06:44:04,G00439,17,,0,
9-R01,06:49:28,06:49:38,G00441,18,,0,
9-R01,06:54:12,06:54:22,G00444,19,,0,
9-R01,06:59:26,06:59:36,G00445,20,,0,
9-R01,07:03:16,07:03:26,G00074,21,,0,
9-R01,07:15:44,07:15:54,G00677,22,,0,
9-R02,05:00:00,05:00:10,G00677,0,,0,
9-R02,05:08:06,05:08:16,G00075,1,,0,
9-R02,05:11:54,05:12:04,G00446,2,,0,
9-R02,05:17:12,05:17:22,G00443,3,,0,
9-R02,05:21:54,05:22:04,G00442,4,,0,
9-R02,05:27:04,05:27:14,G00440,5,,0,
9-R02,05:36:16,05:36:26,G00405,6,,0,
9-R02,05:41:59,05:42:09,G00437,7,,0,
9-R02,05:44:30,05:44:40,G00434,8,,0,
9-R02,05:59:04,05:59:14,G00080,9,,0,
9-R02,06:03:07,06:03:17,G00432,10,,0,
9-R02,06:07:03,06:07:13,G00667,11,,0,
9-R02,06:10:58,06:11:08,G00427,12,,0,
9-R02,06:15:09,06:15:19,G00423,13,,0,
9-R02,06:17:09,06:17:19,G00420,14,,0,
9-R02,06:24:14,06:24:24,G00418,15,,0,
9-R02,06:28:35,06:28:45,G00416,16,,0,
9-R02,06:31:51,06:32:01,G00414,17,,0,
9-R02,06:34:46,06:34:56,G00410,18,,0,
9-R02,06:39:13,06:39:23,G00347,19,,0,
9-R02,06:40:24,06:40:34,G00339,20,,0,
9-R02,07:05:26,07:05:36,G00002,21,,0,
9-R02,07:09:00,07:09:10,G00402,22,,0,
9ST-R01,05:00:00,05:00:10,G00146,0,,0,
9ST-R01,05:06:18,05:06:28,G00141,1,,0,
9ST-R01,05:10:11,05:10:21,G00439,2,,0,
9ST-R02,05:00:00,05:00:10,G00440,0,,0,
9ST-R02,05:04:46,05:04:56,G00132,1,,0,
9ST-R02,05:11:10,05:11:20,G00142,2,,0,
B11-R08,05:00:00,05:00:10,G00346,0,,0,
B11-R08,05:01:12,05:01:22,G00342,1,,0,
B11-R08,05:40:12,05:40:22,B01729P,2,,0,
B11-R08,06:08:48,06:08:58,B01853P,3,,0,
B11-R08,06:11:34,06:11:44,B03156P,4,,0,
B11-R08,06:20:07,06:20:17,B00108P,5,,0,
B11-R08,06:25:12,06:25:22,G00678,6,,0,
B11-R09,05:00:00,05:00:10,G00678,0,,0,
B11-R09,05:11:47,05:11:57,B03155P,1,,0,
B11-R09,05:14:36,05:14:46,B01852P,2,,0,
B11-R09,05:17:00,05:17:10,B02397P,3,,0,
B11-R09,05:20:20,05:20:30,G00675,4,,0,
B11-R09,05:46:20,05:46:30,B01728P,5,,0,
B11-R09,06:28:43,06:28:53,G00344,6,,0,
B13-R01,05:00:00,05:00:10,G00678,0,,0,
B13-R01,05:11:47,05:11:57,B03155P,1,,0,
B13-R01,05:14:36,05:14:46,B01852P,2,,0,
B13-R01,05:17:05,05:17:15,B02397P,3,,0,
B13-R01,05:20:22,05:20:32,G00675,4,,0,
B13-R01,07:01:46,07:01:56,B02012P,5,,0,
B13-R01,07:04:33,07:04:43,B02896P,6,,0,
B13-R01,07:07:21,07:07:31,B00611P,7,,0,
B13-R01,07:08:31,07:08:41,B05544P,8,,0,
B13-R01,07:10:03,07:10:13,B00221P,9,,0,
B13-R01,07:16:34,07:16:44,B05482P,10,,0,
B13-R01,07:17:45,07:17:55,G00083,11,,0,
B13-R01,07:20:50,07:21:00,B06579P,12,,0,
B13-R02,05:00:00,05:00:10,B06579P,0,,0,
B13-R02,05:01:05,05:01:15,B00178P,1,,0,
B13-R02,05:09:18,05:09:28,B00222P,2,,0,
B13-R02,05:11:25,05:11:35,B00378P,3,,0,
B13-R02,05:12:47,05:12:57,B00612P,4,,0,
B13-R02,05:14:48,05:14:58,B00589P,5,,0,
B13-R02,05:20:29,05:20:39,B02013P,6,,0,
B13-R02,07:01:13,07:01:23,B02192P,7,,0,
B13-R02,07:02:22,07:02:32,B01853P,8,,0,
B13-R02,07:05:08,07:05:18,B03156P,9,,0,
B13-R02,07:13:40,07:13:50,B00108P,10,,0,
B13-R02,07:18:41,07:18:51,G00678,11,,0,
B21-R07,05:00:00,05:00:10,P00255,0,,0,
B21-R07,05:01:26,05:01:36,B00883P,1,,0,
B21-R07,05:04:18,05:04:28,B05621P,2,,0,
B21-R07,05:05:56,05:06:06,B05559P,3,,0,
B21-R07,05:07:10,05:07:20,G00680,4,,0,
B21-R07,05:08:34,05:08:44,B02920P,5,,0,
B21-R07,05:10:01,05:10:11,B02262P,6,,0,
B21-R07,05:10:58,05:11:08,B01308P,7,,0,
B21-R07,05:12:05,05:12:15,G00679,8,,0,
B21-R07,05:13:03,05:13:13,B00665P,9,,0,
B21-R07,05:14:32,05:14:42,B00689P,10,,0,
B21-R07,05:16:13,05:16:23,B05768P,11,,0,
B21-R07,05:54:45,05:54:55,B01728P,12,,0,
B21-R07,06:37:13,06:37:23,G00345,13,,0,
B21-R08,05:00:00,05:00:10,G00346,0,,0,
B21-R08,05:01:11,05:01:21,G00342,1,,0,
B21-R08,05:40:13,05:40:23,B01729P,2,,0,
B21-R08,06:21:41,06:21:51,B05769P,3,,0,
B21-R08,06:23:14,06:23:24,B00666P,4,,0,
B21-R08,06:24:07,06:24:17,B00194P,5,,0,
B21-R08,06:25:02,06:25:12,B01309P,6,,0,
B21-R08,06:26:14,06:26:24,B02263P,7,,0,
B21-R08,06:28:36,06:28:46,G00681,8,,0,
B21-R08,06:29:46,06:29:56,B05560P,9,,0,
B21-R08,06:31:13,06:31:23,B05622P,10,,0,
B21-R08,06:33:56,06:34:06,B00715P,11,,0,
B21-R08,06:37:06,06:37:16,P00255,12,,0,
JAK.07-R01,05:00:00,05:00:10,G00635,0,,0,
JAK.07-R01,05:01:27,05:01:37,B05505P,1,,0,
JAK.07-R01,05:02:05,05:02:15,B01638P,2,,0,
JAK.07-R01,05:03:07,05:03:17,B02830P,3,,0,
JAK.07-R01,05:04:20,05:04:30,G00650,4,,0,
JAK.07-R01,05:07:19,05:07:29,B00159P,5,,0,
JAK.07-R01,05:07:42,05:07:52,B05669P,6,,0,
JAK.07-R01,05:08:27,05:08:37,B02972P,7,,0,
JAK.07-R01,05:09:40,05:09:50,B00165P,8,,0,
JAK.07-R01,05:11:00,05:11:10,B01485P,9,,0,
JAK.07-R01,05:11:49,05:11:59,B00775P,10,,0,
JAK.07-R01,05:13:17,05:13:27,B00531P,11,,0,
JAK.07-R01,05:14:18,05:14:28,B01306P,12,,0,
JAK.07-R01,05:15:23,05:15:33,B04039P,13,,0,
JAK.07-R01,05:16:45,05:16:55,B02079P,14,,0,
JAK.07-R01,05:18:37,05:18:47,B01484P,15,,0,
JAK.07-R01,05:20:07,05:20:17,B05883P,16,,0,
JAK.07-R01,05:21:11,05:21:21,B00373P,17,,0,
JAK.07-R01,05:21:44,05:21:54,B05884P,18,,0,
JAK.07-R01,05:22:35,05:22:45,B01635P,19,,0,
JAK.07-R01,05:23:07,05:23:17,B05894P,20,,0,
JAK.07-R01,05:24:07,05:24:17,B01294P,21,,0,
JAK.07-R01,05:28:09,05:28:19,B01293P,22,,0,
JAK.07-R01,05:28:51,05:29:01,B04952P,23,,0,
JAK.07-R01,05:33:08,05:33:18,B05143P,24,,0,
JAK.07-R01,05:33:41,05:33:51,B05604P,25,,0,
JAK.07-R01,05:35:21,05:35:31,B04746P,26,,0,
JAK.07-R01,05:35:52,05:36:02,B01419P,27,,0,
JAK.07-R01,05:36:56,05:37:06,B05205P,28,,0,
JAK.07-R01,05:37:23,05:37:33,B05206P,29,,0,
JAK.07-R01,05:39:24,05:39:34,B03373P,30,,0,
JAK.07-R01,05:40:26,05:40:36,B05149P,31,,0,
JAK.07-R01,05:43:06,05:43:16,B05921P,32,,0,
JAK.07-R01,05:44:56,05:45:06,B04935P,33,,0,
JAK.07-R01,05:46:14,05:46:24,B01919P,34,,0,
JAK.07-R01,05:47:51,05:48:01,B02981P,35,,0,
JAK.07-R01,05:53:26,05:53:36,B04985P,36,,0,
JAK.07-R01,05:54:33,05:54:43,B02550P,37,,0,
JAK.07-R01,05:55:22,05:55:32,B04639P,38,,0,
JAK.07-R01,05:56:44,05:56:54,B04814P,39,,0,
JAK.07-R01,05:57:14,05:57:24,B04047P,40,,0,
JAK.07-R01,05:57:52,05:58:02,B02691P,41,,0,
JAK.07-R01,05:58:52,05:59:02,B04055P,42,,0,
JAK.07-R01,05:59:44,05:59:54,B05207P,43,,0,
JAK.07-R01,06:01:08,06:01:18,B01665P,44,,0,
JAK.07-R01,06:02:31,06:02:41,B05180P,45,,0,
JAK.07-R01,06:05:57,06:06:07,B05705P,46,,0,
JAK.07-R02,05:00:00,05:00:10,B05705P,0,,0,
JAK.07-R02,05:01:42,05:01:52,B04641P,1,,0,
JAK.07-R02,05:09:49,05:09:59,B03181P,2,,0,
JAK.07-R02,05:13:51,05:14:01,B03180P,3,,0,
JAK.07-R02,05:15:06,05:15:16,B05180P,4,,0,
JAK.07-R02,05:16:43,05:16:53,B02968P,5,,0,
JAK.07-R02,05:17:51,05:18:01,B01666P,6,,0,
JAK.07-R02,05:18:37,05:18:47,B05181P,7,,0,
JAK.07-R02,05:19:45,05:19:55,B05182P,8,,0,
JAK.07-R02,05:20:47,05:20:57,B02311P,9,,0,
JAK.07-R02,05:21:50,05:22:00,B04174P,10,,0,
JAK.07-R02,05:22:32,05:22:42,B02284P,11,,0,
JAK.07-R02,05:23:15,05:23:25,B04813P,12,,0,
JAK.07-R02,05:24:27,05:24:37,B04640P,13,,0,
JAK.07-R02,05:26:01,05:26:11,B04984P,14,,0,
JAK.07-R02,05:27:27,05:27:37,B01345P,15,,0,
JAK.07-R02,05:28:45,05:28:55,B04986P,16,,0,
JAK.07-R02,05:30:50,05:31:00,B05105P,17,,0,
JAK.07-R02,05:32:36,05:32:46,B04063P,18,,0,
JAK.07-R02,05:34:20,05:34:30,B02980P,19,,0,
JAK.07-R02,05:36:06,05:36:16,B02607P,20,,0,
JAK.07-R02,05:37:07,05:37:17,B05204P,21,,0,
JAK.07-R02,05:38:39,05:38:49,B05603P,22,,0,
JAK.07-R02,05:39:11,05:39:21,B05142P,23,,0,
JAK.07-R02,05:39:45,05:39:55,B05144P,24,,0,
JAK.07-R02,05:40:30,05:40:40,B02290P,25,,0,
JAK.07-R02,05:41:09,05:41:19,B03836P,26,,0,
JAK.07-R02,05:46:29,05:46:39,B03037P,27,,0,
JAK.07-R02,05:46:56,05:47:06,B03385P,28,,0,
JAK.07-R02,05:48:14,05:48:24,B02505P,29,,0,
JAK.07-R02,05:49:22,05:49:32,B01787P,30,,0,
JAK.07-R02,05:51:17,05:51:27,G00635,31,,0,
JAK.08-R02,05:00:00,05:00:10,B00930P,0,,0,
JAK.08-R02,05:00:50,05:01:00,B00928P,1,,0,
JAK.08-R02,05:01:46,05:01:56,B00929P,2,,0,
JAK.08-R02,05:02:47,05:02:57,B03131P,3,,0,
JAK.08-R02,05:03:45,05:03:55,B03799P,4,,0,
JAK.08-R02,05:05:01,05:05:11,B01031P,5,,0,
JAK.08-R02,05:06:01,05:06:11,B04088P,6,,0,
JAK.08-R02,05:07:04,05:07:14,B03806P,7,,0,
JAK.08-R02,05:08:20,05:08:30,B02558P,8,,0,
JAK.08-R02,05:09:29,05:09:39,B02093P,9,,0,
JAK.08-R02,05:10:18,05:10:28,B03266P,10,,0,
JAK.08-R02,05:11:19,05:11:29,B02913P,11,,0,
JAK.08-R02,05:13:39,05:13:49,B04565P,12,,0,
JAK.08-R02,05:15:10,05:15:20,B01887P,13,,0,
